id,purchase_id,product_id,quantity,price,created_at,updated_at
6523,1897,1398,3,10618,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6524,1897,1189,4,46151,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6525,1897,627,21,310725,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6526,1898,361,17,401393,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6527,1898,1393,15,117815,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6528,1899,1262,21,66573,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6529,1900,841,1,282172,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6530,1900,805,5,119233,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6531,1900,383,24,431956,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6532,1900,1118,19,333901,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6533,1901,171,6,254471,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6534,1902,384,16,309978,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6535,1902,332,7,403032,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6536,1903,1067,15,155124,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6537,1903,727,13,260381,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6538,1903,651,6,17284,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6539,1903,337,11,324916,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6540,1903,588,21,168493,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6541,1904,305,15,343273,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6542,1904,875,5,471728,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6543,1904,730,18,364799,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6544,1904,400,7,415982,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6545,1904,858,13,273267,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6546,1904,1225,6,494871,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6547,1905,26,18,102339,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6548,1905,1180,15,239076,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6549,1905,1276,15,264947,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6550,1906,1362,11,85977,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6551,1906,515,11,314831,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6552,1907,1012,11,310350,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6553,1907,1461,9,414920,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6554,1907,1253,5,487406,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6555,1908,1030,9,126428,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6556,1908,1435,23,272779,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6557,1908,1110,9,81052,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6558,1909,1399,10,166207,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6559,1909,145,4,192558,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6560,1909,159,20,342122,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6561,1909,53,17,63332,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6562,1909,997,7,196434,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6563,1909,405,24,483257,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6564,1910,33,7,168885,2022-10-21 01:47:27 UTC,2022-10-21 01:47:27 UTC
6565,1911,1284,6,390222,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6566,1911,226,6,147864,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6567,1911,811,8,316959,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6568,1911,1440,8,130691,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6569,1911,425,9,312436,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6570,1912,61,7,357346,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6571,1912,602,13,401587,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6572,1912,253,19,337264,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6573,1912,1237,15,151217,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6574,1912,336,23,310611,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6575,1913,1350,3,307528,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6576,1913,502,22,249209,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6577,1913,778,10,134818,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6578,1913,472,22,422073,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6579,1913,60,20,315118,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6580,1914,619,11,86167,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6581,1914,39,3,320527,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6582,1914,1075,4,259104,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6583,1914,446,20,15622,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6584,1915,256,2,444954,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6585,1915,109,13,66082,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6586,1915,1423,14,368557,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6587,1915,439,18,6047,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6588,1916,433,21,132332,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6589,1916,349,7,481463,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6590,1916,387,22,187267,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6591,1917,186,2,493991,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6592,1918,986,22,138360,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6593,1918,490,7,161271,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6594,1918,486,1,148282,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6595,1918,1463,1,88483,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6596,1918,1374,4,40552,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6597,1918,605,8,376823,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6598,1919,364,2,400088,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6599,1919,92,1,197197,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6600,1919,858,11,273267,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6601,1919,1398,21,10618,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6602,1919,887,22,354693,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6603,1919,418,24,411473,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6604,1920,655,23,280544,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6605,1920,648,6,216063,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6606,1920,390,17,68222,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6607,1921,1414,11,109109,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6608,1922,535,24,279919,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6609,1922,286,9,152476,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6610,1922,534,19,465011,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6611,1922,1379,23,185018,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6612,1923,904,21,244461,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6613,1923,777,9,292528,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6614,1923,1177,13,349217,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6615,1924,1157,20,332464,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6616,1924,95,12,409215,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6617,1925,847,3,128407,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6618,1925,822,18,360472,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6619,1925,921,5,208077,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6620,1925,998,12,163496,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6621,1925,993,9,291342,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6622,1925,501,13,223817,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6623,1926,1065,2,106845,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6624,1927,1096,20,459708,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6625,1928,242,21,55490,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6626,1928,1178,10,287338,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6627,1928,202,13,93397,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6628,1928,1192,14,130406,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6629,1928,1147,15,123131,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6630,1928,623,7,50647,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6631,1929,740,6,154879,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6632,1929,868,13,151881,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6633,1929,236,6,25594,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6634,1929,1058,12,223217,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6635,1930,1457,24,451601,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6636,1930,1030,14,126428,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6637,1930,567,7,87440,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6638,1930,1383,20,342087,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6639,1930,1160,24,360367,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6640,1930,711,21,38905,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6641,1931,528,0,334124,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6642,1932,64,15,365835,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6643,1932,1288,11,52734,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6644,1932,993,10,291342,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6645,1932,1429,6,152188,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6646,1933,1428,1,368737,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6647,1934,213,23,105415,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6648,1934,593,13,16573,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6649,1935,1385,7,126782,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6650,1936,383,13,431956,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6651,1937,1328,8,316768,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6652,1937,751,0,48515,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6653,1937,174,13,370613,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6654,1937,1186,8,126589,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6655,1937,967,13,119347,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6656,1938,446,2,15622,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6657,1938,795,12,469271,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6658,1938,1233,18,169745,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6659,1938,556,24,341566,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6660,1939,47,3,207893,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6661,1939,1375,2,469079,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6662,1939,992,12,17432,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6663,1939,1102,12,78072,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6664,1940,831,23,176325,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6665,1940,362,15,93576,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6666,1940,979,23,412646,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6667,1940,818,17,240446,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6668,1940,1285,14,229114,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6669,1940,750,7,285301,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6670,1941,1041,13,323122,2022-10-21 01:47:28 UTC,2022-10-21 01:47:28 UTC
6671,1942,1036,8,23458,2022-10-21 01:47:29 UTC,2022-10-21 01:47:29 UTC
6672,1942,1069,12,327423,2022-10-21 01:47:29 UTC,2022-10-21 01:47:29 UTC
6673,1942,283,14,148720,2022-10-21 01:47:29 UTC,2022-10-21 01:47:29 UTC
6674,1943,1280,18,267705,2022-10-21 01:47:29 UTC,2022-10-21 01:47:29 UTC
6675,1943,1352,5,292490,2022-10-21 01:47:29 UTC,2022-10-21 01:47:29 UTC
6676,1944,1004,0,279203,2022-10-21 01:47:29 UTC,2022-10-21 01:47:29 UTC
6677,1944,897,22,326169,2022-10-21 01:47:29 UTC,2022-10-21 01:47:29 UTC
6678,1945,237,11,199315,2022-10-21 01:47:29 UTC,2022-10-21 01:47:29 UTC
6679,1945,285,3,43823,2022-10-21 01:47:29 UTC,2022-10-21 01:47:29 UTC
6680,1945,568,5,199988,2022-10-21 01:47:29 UTC,2022-10-21 01:47:29 UTC
6681,1945,994,6,255556,2022-10-21 01:47:29 UTC,2022-10-21 01:47:29 UTC
6682,1946,281,14,31773,2022-10-21 01:47:29 UTC,2022-10-21 01:47:29 UTC
6683,1946,707,6,264152,2022-10-21 01:47:29 UTC,2022-10-21 01:47:29 UTC
6684,1946,1226,23,59126,2022-10-21 01:47:30 UTC,2022-10-21 01:47:30 UTC
6685,1946,23,24,297672,2022-10-21 01:47:30 UTC,2022-10-21 01:47:30 UTC
6686,1947,698,5,239086,2022-10-21 01:47:30 UTC,2022-10-21 01:47:30 UTC
6687,1947,917,13,4587,2022-10-21 01:47:30 UTC,2022-10-21 01:47:30 UTC
6688,1948,613,11,364562,2022-10-21 01:47:30 UTC,2022-10-21 01:47:30 UTC
6689,1948,299,16,275481,2022-10-21 01:47:30 UTC,2022-10-21 01:47:30 UTC
6690,1949,415,6,162457,2022-10-21 01:47:30 UTC,2022-10-21 01:47:30 UTC
6691,1949,620,19,480407,2022-10-21 01:47:30 UTC,2022-10-21 01:47:30 UTC
6692,1949,721,14,264937,2022-10-21 01:47:30 UTC,2022-10-21 01:47:30 UTC
6693,1949,823,19,490228,2022-10-21 01:47:30 UTC,2022-10-21 01:47:30 UTC
6694,1949,1247,12,330962,2022-10-21 01:47:30 UTC,2022-10-21 01:47:30 UTC
6695,1950,653,12,52375,2022-10-21 01:47:30 UTC,2022-10-21 01:47:30 UTC
6696,1950,40,6,133272,2022-10-21 01:47:31 UTC,2022-10-21 01:47:31 UTC
6697,1950,360,13,499731,2022-10-21 01:47:31 UTC,2022-10-21 01:47:31 UTC
6698,1950,944,2,51133,2022-10-21 01:47:31 UTC,2022-10-21 01:47:31 UTC
6699,1950,729,13,420800,2022-10-21 01:47:31 UTC,2022-10-21 01:47:31 UTC
6700,1950,299,8,275481,2022-10-21 01:47:31 UTC,2022-10-21 01:47:31 UTC
6701,1951,786,18,229889,2022-10-21 01:47:31 UTC,2022-10-21 01:47:31 UTC
6702,1951,696,13,85433,2022-10-21 01:47:31 UTC,2022-10-21 01:47:31 UTC
6703,1951,467,4,391442,2022-10-21 01:47:31 UTC,2022-10-21 01:47:31 UTC
6704,1951,101,9,372928,2022-10-21 01:47:31 UTC,2022-10-21 01:47:31 UTC
6705,1951,765,20,123352,2022-10-21 01:47:31 UTC,2022-10-21 01:47:31 UTC
6706,1951,215,19,442865,2022-10-21 01:47:31 UTC,2022-10-21 01:47:31 UTC
6707,1952,467,17,391442,2022-10-21 01:47:31 UTC,2022-10-21 01:47:31 UTC
6708,1952,1260,21,437967,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6709,1952,922,10,479467,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6710,1952,916,22,168268,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6711,1952,736,18,191234,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6712,1952,500,17,10667,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6713,1953,1137,24,140006,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6714,1954,688,23,138986,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6715,1954,662,14,180797,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6716,1954,326,18,27297,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6717,1954,534,10,465011,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6718,1954,1344,14,1176,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6719,1954,1193,11,409289,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6720,1955,1103,16,354724,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6721,1955,1111,1,95933,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6722,1955,1000,5,449366,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6723,1955,203,15,443053,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6724,1955,916,4,168268,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6725,1955,1069,9,327423,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6726,1956,387,10,187267,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6727,1956,317,17,9605,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6728,1956,247,12,8820,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6729,1957,1230,24,281290,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6730,1957,684,24,173022,2022-10-21 01:47:32 UTC,2022-10-21 01:47:32 UTC
6731,1958,318,10,474750,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6732,1958,140,12,123905,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6733,1958,194,16,89460,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6734,1959,1104,14,385473,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6735,1959,580,7,318557,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6736,1959,1408,3,449218,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6737,1960,335,13,180680,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6738,1960,167,19,222733,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6739,1961,961,13,206254,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6740,1961,1129,15,189109,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6741,1961,214,7,432115,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6742,1961,722,7,387227,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6743,1961,131,6,160306,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6744,1962,1487,14,221585,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6745,1962,1278,10,208367,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6746,1963,43,23,186840,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6747,1963,283,0,148720,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6748,1963,1333,21,49745,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6749,1963,656,11,405770,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6750,1964,319,10,95077,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6751,1964,40,16,133272,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6752,1965,585,9,118215,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6753,1965,18,15,208659,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6754,1965,415,4,162457,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6755,1966,986,9,138360,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6756,1966,1146,17,344517,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6757,1966,1144,12,401994,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6758,1967,113,18,336299,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6759,1967,791,5,320317,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6760,1967,251,8,29761,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6761,1967,981,21,490495,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6762,1967,571,4,451190,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6763,1968,1031,20,261812,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6764,1968,585,0,118215,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6765,1969,754,12,217972,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6766,1969,1230,17,281290,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6767,1969,493,15,240778,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6768,1969,875,3,471728,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6769,1969,1226,12,59126,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6770,1969,70,8,415863,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6771,1970,882,21,359062,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6772,1971,773,6,499132,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6773,1971,760,6,17452,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6774,1971,564,11,292348,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6775,1971,64,9,365835,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6776,1971,62,1,62121,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6777,1972,1296,6,235537,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6778,1972,1056,1,208322,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6779,1972,982,24,209162,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6780,1973,1291,17,476098,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6781,1973,808,19,154905,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6782,1973,831,5,176325,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6783,1973,217,11,332355,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6784,1973,89,10,55580,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6785,1973,100,3,298426,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6786,1974,639,9,452730,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6787,1974,617,19,387660,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6788,1974,579,3,93432,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6789,1975,821,10,38337,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6790,1975,1252,17,154606,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6791,1975,356,8,392861,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6792,1975,766,6,64582,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6793,1976,1203,12,50217,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6794,1976,604,22,272301,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6795,1976,106,7,352465,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6796,1976,1351,1,118509,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6797,1976,655,16,280544,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6798,1976,681,17,117259,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6799,1977,1434,12,365344,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6800,1978,500,22,10667,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6801,1979,933,20,207024,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6802,1979,501,8,223817,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6803,1979,318,2,474750,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6804,1980,1224,13,131167,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6805,1980,928,1,191610,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6806,1980,500,7,10667,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6807,1980,1226,16,59126,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6808,1980,1487,2,221585,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6809,1980,362,1,93576,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6810,1981,687,18,56978,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6811,1981,463,19,497805,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6812,1981,233,4,388781,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6813,1981,1270,3,462442,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6814,1981,69,14,290474,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6815,1981,869,14,428990,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6816,1982,1414,0,109109,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
6817,1982,301,10,380333,2022-10-21 01:47:33 UTC,2022-10-21 01:47:33 UTC
